id,x,y,flux,flux_err,snr,kron_flux,fwhm,ellipticity,elongation,peak,area,ra,dec,flag_edge,flag_saturated,frame,flux_aper,flux_aper_err,snr_aper,mag_inst,mag_inst_err,mag_calib,mag_calib_err
1,5.000017223734286,1.9976267401118202,61748.63316345215,186.49053955078125,331.10866273534504,61414.47099481644,2.655501075471839,0.0007623737518155371,1.0007629554089932,62185.63671875,25.0,132.83792237823036,11.562398660793496,True,True,science_V_003.fits,61514.3457148567,218.31966290179687,281.76273679263915,-7.52706289674232,0.0038532419593830525,16.588060888091615,0.011278072944896654
2,380.9323397327646,15.716102982030826,71724.92474365234,239.87399291992188,299.01084261183985,72246.10933495607,4.685823498917159,0.008725120409425302,1.0088019182056032,5041.888671875,119.0,132.7808973297205,11.56443921690327,False,False,science_V_003.fits,73312.9172498418,260.0391838626469,281.9302697418317,-7.717573127017719,0.0038509522265707543,16.39755065781622,0.01127729084506514
3,177.8212900835531,23.1429270460875,1081634.2214355469,766.6671142578125,1410.8264216897376,1074842.3560639804,5.180269016523106,0.0006781803729343228,1.0006786406136787,56248.7265625,281.0,132.8117073754632,11.565543315567117,False,True,science_V_003.fits,1073669.1238095504,751.7928892723559,1428.1448243660984,-10.63179803405278,0.0007602170182438626,13.483325750781159,0.010626635670224482
4,479.7549408915484,18.450290971393834,13370.09292602539,137.99136352539062,96.8907950791085,14244.963225903697,4.193820662913461,0.025210597743534402,1.025862609590519,974.5839233398438,66.0,132.76590684158614,11.564844180663712,False,False,science_V_003.fits,13790.630732808957,198.80371080998734,69.3680750556501,-5.903582198203186,0.01565129202632485,18.21154158663075,0.018902655841075866
5,271.6829163298172,21.96492276454253,275180.3778991699,413.9151611328125,664.8231418874582,274686.6944124689,5.108356846316156,0.046467523384146614,1.048731977697354,17692.6875,194.0,132.797469411462,11.565368475061282,False,False,science_V_003.fits,273872.5751230411,408.8535840149265,669.8548963020525,-9.148493237360608,0.0016207987819356535,14.966630547473331,0.010722613694635457
6,499.62450162387114,25.306794582285743,802417.270904541,674.0157470703125,1190.502261100487,796031.9560808392,5.210299019611398,0.02162440690270495,1.0221023572698165,51004.32421875,283.0,132.76289268091548,11.565862764878725,False,False,science_V_003.fits,792810.0124525902,655.2030316186483,1210.0218927467265,-10.302544689658294,0.0008972564930502885,13.812579095175645,0.010637317564460536
7,428.64629492771485,38.70557187724545,733260.810760498,643.0826416015625,1140.227963445494,728906.9694536079,5.111782031182761,0.002143284853335703,1.0021478883899886,46948.41796875,253.0,132.77365925861653,11.567855142146641,False,False,science_V_003.fits,727687.144296107,629.253915679377,1156.4284721382403,-10.209483630327004,0.0009388388699843554,13.905640154506935,0.01064090570283626
8,293.8815293587068,48.31454620235505,46813.53469848633,204.1822967529297,229.27323006427406,47454.175275146554,4.600777532131709,0.012226439663810873,1.0123777757927126,3235.796142578125,104.0,132.7941020006227,11.569284271934073,False,False,science_V_003.fits,46868.71037943241,232.68921236638457,201.42193057766048,-7.231829383572076,0.0053901777074934565,16.88329440126186,0.011891235069210394
9,450.2419545555838,52.50084413523358,1100397.3202514648,779.2115478515625,1412.1932911357305,1092221.0697551055,5.232278651602721,0.001809542564554567,1.0018128229448353,57937.21875,305.0,132.7703831471302,11.56990495773894,False,True,science_V_003.fits,1088805.6402640836,759.5672269645788,1433.455264539551,-10.646997778907355,0.0007574006855029023,13.468126005926583,0.010626434564389883
10,254.46525496115723,51.00352112494633,55004.56640625,215.31268310546875,255.46366155915936,55580.3317510863,4.640354462891635,0.015832519429082037,1.0160872206627856,3690.077880859375,109.0,132.8000811756784,11.569683943006172,False,False,science_V_003.fits,54645.28126798244,240.18999332066582,227.50856733247926,-7.398503538256763,0.00477212798062838,16.716620246577175,0.011624141310925123
11,487.8559255758462,58.382571038700185,44984.757720947266,206.9104461669922,217.4117283795387,45907.09201874508,4.692853091142957,0.018744011337386235,1.0191020605774168,2914.4755859375,108.0,132.76467724758734,11.570778411964918,False,False,science_V_003.fits,44787.619333063725,235.63422097801248,190.07264372369306,-7.182516819838271,0.005712026616403951,16.932606964995667,0.012040544166247924
12,338.4487758684204,75.91317245813262,29130.08203125,174.89108276367188,166.5612767153664,29679.049323448562,4.474345808891963,0.017793468010616653,1.0181158111161992,1978.6016845703125,89.0,132.7873412731783,11.573385518217442,False,False,science_V_003.fits,29940.135006311975,214.29314565592622,139.71578472409246,-6.745256259880462,0.007770775522207571,17.369867524953474,0.013142770178672382
