id,x,y,flux,flux_err,snr,kron_flux,fwhm,ellipticity,elongation,peak,area,ra,dec,flag_edge,flag_saturated,frame,flux_aper,flux_aper_err,snr_aper,mag_inst,mag_inst_err,mag_calib,mag_calib_err
1,29.143297078399083,14.21993938694398,817134.0640258789,746.8070678710938,1094.1702337596573,807491.911392221,5.559388099046109,0.1409344350811691,1.1640555050003492,54557.515625,321.0,132.83426042990376,11.564215395893063,False,True,science_V_004.fits,798622.8203516874,657.9980989944594,1213.7159994415306,-10.310476163640399,0.0008945255731155931,13.804102639784206,0.01366835907862355
2,380.9328123289978,15.725594855336103,71665.68579101562,240.60557556152344,297.8554658335028,72205.97430949738,4.715677755537557,0.004170362104015446,1.004187826858444,4935.9912109375,121.0,132.78089736275908,11.564440539201101,False,False,science_V_004.fits,73299.73342292616,259.94164130367056,281.98534507711105,-7.717377862036525,0.003850200086472959,16.39720094138808,0.014172081872721079
3,177.81947211748647,23.143890687104868,1082089.6719055176,784.6416625976562,1379.0877077864077,1075489.6715854825,5.17829674985471,0.001393699588360997,1.0013956446978018,56249.0546875,282.0,132.81170775605204,11.565543370469081,False,True,science_V_004.fits,1074151.6038832783,759.1815300216681,1414.881107358632,-10.63228582717832,0.0007673436265092528,13.482292976246285,0.013660625173921486
4,479.8559672287492,18.438175214164232,13496.136932373047,139.5749053955078,96.69458054891447,14456.773565499096,4.241518572017421,0.012620937211043515,1.012782261328688,921.6380004882812,68.0,132.76589162188998,11.564842290042483,False,False,science_V_004.fits,13693.320457745838,198.90089633720058,68.84494092239426,-5.89589380365673,0.015770221972067053,18.218684999767873,0.020850030334498306
5,271.68329666783217,21.962464580776455,275024.3908691406,413.3834228515625,665.3009667683173,274556.83622147655,5.096371153979118,0.04782077448762179,1.050222450990662,17841.470703125,192.0,132.79746945858972,11.565368021452796,False,False,science_V_004.fits,273598.0527374527,408.70739250864705,669.4228138573836,-9.147404379245256,0.0016218449349581052,14.96717442417935,0.013735146336835377
6,499.6238106116423,25.30457430239814,801526.8500976562,673.412353515625,1190.2467276003997,795249.1691914424,5.213788383498649,0.025102916732132385,1.0257492992470416,50891.640625,281.0,132.7628928906089,11.565862346639312,False,False,science_V_004.fits,792081.0745739387,654.8087436756095,1209.6372906198294,-10.30154596576092,0.0008975417742319083,13.813032837663686,0.013668556805227258
7,428.6483773366117,38.70397599176026,731555.7126159668,643.4335327148438,1136.9561507453745,727075.5825529685,5.118785035404664,0.0019354682840244664,1.0019392215858998,46750.85546875,260.0,132.77365904757937,11.567854816657212,False,False,science_V_004.fits,725953.8686864838,628.4571544456362,1155.1366128162701,-10.206894434016174,0.0009398888304241515,13.90768436940843,0.013671402814444065
8,293.8614480884341,48.3272207260614,46605.74725341797,205.239990234375,227.0792704686658,47327.20611724765,4.6274676692480465,0.00619738075924281,1.0062360277979319,3184.033203125,107.0,132.79410515159134,11.569286067275463,False,False,science_V_004.fits,46756.1192958195,263.57423782536426,177.39259982911756,-7.229218019147381,0.006120322950595774,16.88536078427722,0.014949321620756656
9,450.2398257524494,52.49884119665577,1102171.1018676758,779.41650390625,1414.097720979549,1094055.745805555,5.228005987394055,0.0009127021755319653,1.0009135359617918,57937.25,302.0,132.7703835749138,11.569904571818252,False,True,science_V_004.fits,1090795.3377207334,760.1302433736387,1435.0111013601095,-10.648980056569277,0.0007565795128490429,13.465598746855328,0.013660024760610645
10,254.4359922335002,51.00721654976696,55116.441955566406,214.97622680664062,256.38389311363545,55753.46178158645,4.637783735553547,0.019016234318053993,1.0193848613843621,3710.6767578125,108.0,132.80008571945478,11.569684403891252,False,False,science_V_004.fits,54453.22662908865,240.14872820190578,226.7479284058791,-7.394680921538064,0.004788136357552937,16.71989788188654,0.014455106837369046
